CustomerID,SubscriptionDuration,PaymentFrequency,UsageFrequency,CustomerSupportInteractions,Churn
58464,14,annually,weekly,16,0
58465,11,monthly,daily,26,0
58466,34,monthly,daily,6,1
58467,15,monthly,monthly,29,0
58468,25,monthly,weekly,13,1
58469,27,annually,monthly,8,1
58470,1,annually,daily,7,0
58471,30,annually,weekly,15,0
58472,4,annually,monthly,4,0
58473,24,annually,daily,9,0
58474,12,monthly,monthly,23,1
58475,11,monthly,monthly,13,0
58476,24,annually,weekly,22,0
58477,4,monthly,daily,29,1
58478,31,monthly,daily,13,0
58479,3,annually,daily,8,0
58480,19,annually,monthly,5,0
58481,2,monthly,weekly,1,0
58482,15,monthly,monthly,18,0
58483,18,monthly,weekly,6,0
58484,29,monthly,weekly,1,0
58485,5,annually,weekly,14,0
58486,9,annually,monthly,3,1
58487,16,annually,monthly,1,0
58488,32,monthly,weekly,21,1
58489,14,annually,monthly,4,0
58490,35,monthly,daily,7,0
58491,7,monthly,weekly,13,1
58492,17,monthly,daily,21,1
58493,32,annually,monthly,22,1
58494,28,annually,daily,0,0
58495,11,monthly,daily,27,0
58496,17,monthly,weekly,17,1
58497,24,annually,monthly,19,0
58498,19,annually,daily,15,1
58499,20,annually,daily,8,0
58500,23,monthly,weekly,10,0
58501,33,monthly,weekly,15,1
58502,24,monthly,monthly,15,0
58503,24,annually,weekly,28,0
58504,23,annually,daily,15,0
58505,11,monthly,monthly,3,0
58506,1,annually,weekly,6,1
58507,14,monthly,weekly,9,1
58508,3,monthly,weekly,14,0
58509,23,annually,daily,12,0
58510,34,monthly,monthly,7,0
58511,24,monthly,daily,11,1
58512,28,monthly,daily,1,0
58513,2,annually,weekly,9,0
58514,27,annually,weekly,25,0
58515,1,monthly,monthly,18,0
58516,10,annually,weekly,4,1
58517,11,monthly,daily,11,0
58518,31,annually,weekly,20,0
58519,12,monthly,weekly,14,0
58520,13,annually,monthly,0,1
58521,6,annually,weekly,5,0
58522,21,annually,weekly,3,0
58523,11,monthly,monthly,5,0
58524,24,annually,weekly,17,0
58525,16,annually,daily,5,0
58526,33,monthly,daily,0,1
58527,9,annually,daily,12,0
58528,7,monthly,weekly,17,0
58529,12,monthly,daily,18,1
58530,2,monthly,daily,3,0
58531,18,annually,monthly,4,0
58532,6,annually,daily,7,0
58533,24,annually,daily,16,0
58534,12,annually,monthly,8,0
58535,1,annually,monthly,15,0
58536,3,annually,weekly,29,0
58537,16,annually,weekly,18,0
58538,11,monthly,weekly,25,1
58539,31,annually,daily,8,0
58540,10,annually,monthly,29,0
58541,3,monthly,monthly,19,0
58542,9,annually,daily,19,1
58543,18,monthly,monthly,3,0
58544,1,monthly,weekly,8,0
58545,25,monthly,weekly,8,1
58546,17,monthly,daily,26,1
58547,30,annually,monthly,15,0
58548,20,monthly,monthly,10,0
58549,15,annually,monthly,11,0
58550,16,annually,weekly,26,0
58551,25,annually,daily,1,0
58552,9,monthly,weekly,19,1
58553,28,annually,daily,29,1
58554,33,annually,weekly,5,0
58555,8,annually,monthly,5,0
58556,13,monthly,monthly,29,0
58557,9,monthly,weekly,21,0
58558,35,annually,monthly,18,0
58559,11,monthly,daily,0,0
58560,15,monthly,monthly,22,0
58561,17,monthly,daily,3,0
58562,1,monthly,daily,23,0
58563,14,annually,weekly,15,0
58564,3,annually,monthly,6,0
58565,32,monthly,daily,9,0
58566,5,monthly,weekly,5,0
58567,29,monthly,monthly,9,0
58568,24,monthly,daily,11,0
58569,24,annually,daily,14,0
58570,20,monthly,daily,27,0
58571,23,annually,weekly,5,0
58572,23,monthly,daily,13,1
58573,20,monthly,weekly,10,0
58574,35,monthly,weekly,17,0
58575,13,annually,monthly,2,0
58576,7,monthly,daily,4,0
58577,3,annually,daily,16,0
58578,19,annually,weekly,20,0
58579,10,monthly,daily,7,0
58580,7,annually,monthly,27,0
58581,3,monthly,weekly,3,1
58582,23,monthly,weekly,29,1
58583,24,monthly,daily,21,0
58584,33,annually,weekly,7,1
58585,10,annually,daily,26,0
58586,27,monthly,weekly,20,0
58587,29,monthly,weekly,8,0
58588,10,monthly,weekly,4,1
58589,27,monthly,weekly,29,1
58590,3,monthly,monthly,15,0
58591,18,monthly,daily,25,1
58592,30,annually,monthly,0,0
58593,16,monthly,daily,10,0
58594,9,monthly,monthly,11,0
58595,20,monthly,monthly,4,0
58596,35,monthly,daily,13,0
58597,21,annually,weekly,3,1
58598,19,monthly,weekly,8,0
58599,17,annually,daily,0,0
58600,14,annually,weekly,27,0
58601,8,monthly,weekly,26,0
58602,19,annually,daily,8,0
58603,25,annually,weekly,27,0
58604,35,annually,monthly,25,0
58605,23,monthly,monthly,5,0
58606,2,monthly,daily,4,1
58607,4,monthly,monthly,26,0
58608,13,monthly,weekly,22,0
58609,12,annually,monthly,4,0
58610,8,monthly,daily,28,0
58611,17,annually,daily,24,0
58612,10,monthly,monthly,17,1
58613,29,monthly,monthly,18,1
58614,32,annually,weekly,21,0
58615,27,monthly,weekly,24,0
58616,15,annually,monthly,9,0
58617,22,monthly,monthly,27,0
58618,12,monthly,weekly,2,1
58619,24,annually,daily,6,0
58620,9,annually,monthly,22,1
58621,10,monthly,daily,0,0
58622,12,annually,monthly,14,0
58623,14,annually,weekly,0,0
58624,32,annually,daily,23,0
58625,3,annually,monthly,26,0
58626,21,annually,daily,4,0
58627,15,annually,weekly,15,0
58628,34,monthly,daily,9,1
58629,35,monthly,daily,20,0
58630,27,monthly,weekly,20,0
58631,30,monthly,daily,10,0
58632,34,annually,weekly,5,1
58633,35,monthly,weekly,29,0
58634,23,monthly,weekly,28,0
58635,20,monthly,weekly,20,0
58636,24,annually,weekly,22,0
58637,22,monthly,weekly,8,0
58638,31,monthly,weekly,1,0
58639,4,annually,weekly,18,1
58640,6,annually,daily,25,0
58641,12,monthly,daily,27,0
58642,17,monthly,weekly,16,1
58643,28,annually,daily,17,0
58644,9,monthly,monthly,29,1
58645,19,monthly,monthly,19,1
58646,16,annually,weekly,4,0
58647,12,monthly,daily,0,1
58648,16,monthly,monthly,17,0
58649,1,annually,daily,25,1
58650,35,annually,weekly,25,1
58651,13,monthly,monthly,17,0
58652,23,annually,weekly,19,0
58653,10,monthly,monthly,28,0
58654,23,annually,weekly,7,1
58655,25,annually,daily,0,0
58656,26,monthly,daily,16,0
58657,13,monthly,daily,23,0
58658,15,monthly,weekly,6,1
58659,25,annually,monthly,9,0
58660,7,annually,daily,22,0
58661,20,annually,weekly,20,0
58662,18,annually,daily,8,0
58663,35,annually,weekly,4,0
58664,18,annually,weekly,1,0
58665,3,annually,daily,12,1
58666,21,annually,weekly,9,0
58667,22,annually,weekly,7,0
58668,10,monthly,monthly,7,0
58669,10,monthly,daily,14,0
58670,6,annually,daily,22,0
58671,16,monthly,daily,27,0
58672,28,monthly,weekly,19,0
58673,5,annually,monthly,11,0
58674,16,annually,daily,6,0
58675,15,monthly,weekly,20,0
58676,17,annually,weekly,8,0
58677,29,annually,monthly,5,0
58678,22,monthly,weekly,25,0
58679,17,monthly,monthly,26,0
58680,30,annually,daily,17,0
58681,18,monthly,monthly,17,0
58682,8,annually,weekly,24,1
58683,31,annually,daily,20,0
58684,21,monthly,daily,22,0
58685,4,monthly,monthly,25,0
58686,4,monthly,daily,13,1
58687,26,annually,monthly,25,0
58688,21,monthly,monthly,4,0
58689,26,monthly,daily,8,1
58690,11,annually,monthly,14,0
58691,8,monthly,daily,24,1
58692,25,annually,daily,26,0
58693,29,annually,monthly,26,1
58694,33,annually,weekly,19,0
58695,10,monthly,daily,13,0
58696,12,annually,monthly,14,0
58697,21,annually,daily,17,0
58698,25,monthly,weekly,19,0
58699,18,annually,monthly,6,0
58700,18,monthly,weekly,11,1
58701,11,annually,monthly,10,0
58702,2,annually,daily,13,0
58703,2,monthly,monthly,19,0
58704,22,monthly,monthly,11,0
58705,21,monthly,daily,28,1
58706,1,annually,weekly,15,1
58707,8,monthly,monthly,3,0
58708,17,monthly,daily,16,0
58709,27,monthly,daily,0,0
58710,27,annually,weekly,16,1
58711,25,monthly,monthly,16,0
58712,9,annually,monthly,6,0
58713,2,monthly,weekly,19,0
58714,6,monthly,weekly,4,1
58715,27,annually,monthly,19,1
58716,33,annually,weekly,1,0
58717,32,monthly,daily,14,0
58718,25,monthly,weekly,3,0
58719,13,monthly,weekly,3,0
58720,32,annually,daily,12,0
58721,1,annually,weekly,13,0
58722,18,monthly,monthly,8,0
58723,29,annually,monthly,14,0
58724,17,monthly,daily,21,0
58725,2,monthly,monthly,23,1
58726,18,annually,monthly,23,0
58727,9,annually,monthly,9,0
58728,31,monthly,daily,11,0
58729,15,annually,daily,20,1
58730,1,monthly,weekly,3,0
58731,32,monthly,daily,3,0
58732,2,monthly,monthly,12,1
58733,28,annually,monthly,12,1
58734,22,annually,daily,1,0
58735,5,monthly,weekly,23,0
58736,17,annually,weekly,15,0
58737,9,annually,weekly,13,0
58738,13,annually,monthly,22,1
58739,30,monthly,weekly,23,0
58740,1,monthly,daily,5,0
58741,12,annually,weekly,17,0
58742,26,annually,daily,2,1
58743,12,monthly,weekly,3,0
58744,18,annually,weekly,21,0
58745,24,monthly,daily,3,0
58746,25,monthly,monthly,12,0
58747,32,annually,monthly,15,0
58748,20,annually,weekly,16,0
58749,25,monthly,weekly,8,0
58750,22,annually,monthly,25,1
58751,18,annually,daily,25,0
58752,1,monthly,monthly,16,0
58753,29,monthly,weekly,14,0
58754,3,monthly,weekly,19,0
58755,26,monthly,weekly,26,0
58756,32,annually,weekly,27,0
58757,23,annually,daily,0,1
58758,2,monthly,monthly,14,0
58759,3,monthly,daily,28,0
58760,2,monthly,monthly,6,0
58761,31,monthly,monthly,19,1
58762,12,monthly,daily,8,0
58763,30,monthly,daily,10,0
58764,30,monthly,daily,14,0
58765,32,monthly,monthly,4,0
58766,27,monthly,daily,28,0
58767,22,monthly,monthly,28,0
58768,8,monthly,weekly,3,0
58769,21,monthly,daily,20,1
58770,13,monthly,daily,10,1
58771,4,annually,monthly,23,0
58772,5,annually,monthly,25,0
58773,30,annually,daily,22,0
58774,21,annually,daily,8,0
58775,29,monthly,monthly,10,0
58776,20,monthly,weekly,21,0
58777,12,annually,monthly,7,0
58778,27,monthly,weekly,23,0
58779,35,monthly,monthly,3,0
58780,16,annually,daily,9,0
58781,11,annually,weekly,27,0
58782,14,monthly,weekly,0,0
58783,5,monthly,weekly,15,0
58784,7,monthly,monthly,17,1
58785,15,annually,weekly,21,0
58786,24,annually,weekly,19,0
58787,18,monthly,daily,7,0
58788,22,monthly,weekly,19,0
58789,5,monthly,daily,2,0
58790,16,monthly,monthly,14,0
58791,35,monthly,weekly,25,0
58792,21,monthly,daily,18,0
58793,5,annually,monthly,1,0
58794,28,monthly,weekly,12,1
58795,16,monthly,weekly,3,1
58796,23,annually,monthly,8,1
58797,9,annually,weekly,10,0
58798,5,monthly,weekly,5,1
58799,28,annually,weekly,20,0
58800,34,monthly,daily,23,0
58801,29,monthly,daily,24,1
58802,13,monthly,weekly,19,0
58803,29,monthly,daily,10,0
58804,12,annually,daily,26,1
58805,4,annually,monthly,23,0
58806,10,annually,weekly,11,0
58807,35,annually,weekly,5,1
58808,31,monthly,weekly,2,0
58809,11,monthly,monthly,8,0
58810,31,annually,daily,16,0
58811,26,annually,monthly,22,0
58812,23,annually,daily,26,0
58813,26,monthly,weekly,27,0
58814,20,annually,monthly,1,1
58815,2,annually,weekly,11,0
58816,1,annually,daily,26,0
58817,31,monthly,weekly,17,0
58818,31,annually,monthly,16,1
58819,13,annually,daily,24,0
58820,7,annually,daily,14,0
58821,19,monthly,monthly,26,0
58822,27,annually,monthly,12,1
58823,23,monthly,monthly,13,0
58824,26,annually,daily,3,0
58825,21,annually,monthly,10,0
58826,14,annually,weekly,26,0
58827,28,monthly,monthly,12,0
58828,34,monthly,daily,24,0
58829,27,monthly,monthly,17,0
58830,14,monthly,daily,16,1
58831,16,annually,weekly,15,0
58832,19,monthly,weekly,1,0
58833,10,annually,daily,6,0
58834,16,monthly,weekly,23,1
58835,15,monthly,daily,22,0
58836,29,monthly,weekly,13,0
58837,5,monthly,weekly,3,0
58838,1,monthly,weekly,5,0
58839,19,monthly,daily,5,0
58840,23,monthly,daily,14,1
58841,23,monthly,weekly,23,0
58842,23,annually,weekly,4,1
58843,1,annually,weekly,19,0
58844,3,annually,weekly,1,0
58845,19,monthly,daily,3,0
58846,33,monthly,weekly,21,1
58847,31,annually,monthly,20,0
58848,22,annually,daily,8,0
58849,26,annually,monthly,13,0
58850,10,annually,monthly,20,0
58851,6,annually,monthly,11,0
58852,35,monthly,monthly,7,0
58853,1,monthly,monthly,1,0
58854,19,monthly,daily,13,0
58855,13,monthly,weekly,9,0
58856,17,annually,daily,8,0
58857,11,monthly,weekly,11,0
58858,30,monthly,daily,28,0
58859,32,annually,monthly,7,0
58860,23,monthly,daily,17,0
58861,11,monthly,weekly,4,0
58862,23,monthly,weekly,19,0
58863,20,monthly,daily,15,0
58864,20,monthly,daily,11,1
58865,34,annually,monthly,2,1
58866,1,annually,daily,15,1
58867,32,annually,daily,26,0
58868,1,monthly,weekly,11,0
58869,16,monthly,monthly,27,0
58870,3,annually,weekly,4,0
58871,19,monthly,weekly,12,0
58872,8,monthly,daily,2,0
58873,20,annually,daily,15,0
58874,31,annually,weekly,4,1
58875,15,monthly,daily,5,0
58876,25,annually,daily,21,0
58877,32,monthly,monthly,15,0
58878,34,monthly,monthly,12,0
58879,21,annually,daily,28,0
58880,21,annually,daily,21,0
58881,5,monthly,monthly,12,1
58882,17,monthly,weekly,11,0
58883,27,monthly,daily,4,0
58884,27,annually,monthly,8,0
58885,28,monthly,monthly,1,0
58886,26,annually,weekly,26,0
58887,7,monthly,monthly,13,1
58888,30,monthly,weekly,14,0
58889,33,annually,daily,23,0
58890,24,annually,monthly,20,0
58891,34,annually,monthly,28,1
58892,8,annually,daily,21,0
58893,17,annually,daily,29,0
58894,25,monthly,weekly,11,1
58895,15,monthly,monthly,0,1
58896,14,annually,weekly,14,0
58897,1,monthly,monthly,20,0
58898,5,monthly,daily,1,0
58899,5,annually,daily,1,0
58900,28,monthly,daily,17,0
58901,27,monthly,daily,8,0
58902,28,monthly,daily,2,1
58903,32,annually,weekly,1,0
58904,25,monthly,daily,26,1
58905,11,monthly,daily,17,0
58906,32,monthly,daily,16,1
58907,15,monthly,weekly,10,0
58908,18,annually,monthly,0,0
58909,28,annually,monthly,9,0
58910,2,annually,monthly,29,0
58911,14,monthly,daily,28,0
58912,23,monthly,monthly,16,0
58913,28,monthly,daily,3,0
58914,35,monthly,monthly,8,1
58915,28,monthly,weekly,19,0
58916,33,monthly,monthly,2,0
58917,26,annually,daily,7,0
58918,14,annually,daily,12,1
58919,19,monthly,weekly,27,0
58920,10,monthly,daily,27,0
58921,18,annually,daily,8,0
58922,32,annually,daily,1,0
58923,7,monthly,daily,15,0
58924,22,monthly,monthly,17,0
58925,14,annually,monthly,13,0
58926,27,monthly,weekly,2,1
58927,8,monthly,weekly,7,1
58928,31,monthly,weekly,7,1
58929,15,monthly,daily,4,0
58930,35,monthly,daily,15,0
58931,10,monthly,daily,25,0
58932,16,annually,monthly,27,0
58933,35,annually,weekly,12,0
58934,35,annually,monthly,24,1
58935,27,annually,monthly,27,0
58936,15,annually,weekly,19,0
58937,29,monthly,daily,9,1
58938,13,annually,weekly,19,0
58939,16,monthly,weekly,19,0
58940,32,annually,weekly,8,1
58941,22,monthly,monthly,24,0
58942,9,annually,daily,27,1
58943,31,annually,daily,11,0
58944,11,monthly,monthly,25,0
58945,17,monthly,monthly,21,0
58946,31,monthly,weekly,29,0
58947,31,annually,monthly,7,0
58948,3,monthly,monthly,12,0
58949,6,monthly,daily,12,0
58950,26,monthly,weekly,18,0
58951,26,monthly,monthly,5,0
58952,7,monthly,weekly,1,0
58953,28,annually,monthly,8,0
58954,10,annually,weekly,6,0
58955,7,monthly,daily,13,1
58956,13,annually,monthly,18,0
58957,33,monthly,daily,22,0
58958,27,monthly,weekly,26,1
58959,18,annually,monthly,17,0
58960,17,annually,monthly,26,0
58961,32,annually,monthly,29,0
58962,5,monthly,weekly,22,0
58963,8,monthly,weekly,11,1
58964,29,annually,weekly,21,0
58965,31,monthly,weekly,20,1
58966,30,monthly,daily,16,0
58967,28,annually,daily,11,0
58968,15,annually,weekly,15,0
58969,6,annually,weekly,20,0
58970,32,annually,monthly,24,0
58971,35,monthly,weekly,27,1
58972,16,monthly,weekly,18,0
58973,33,annually,weekly,2,0
58974,28,annually,monthly,17,0
58975,26,monthly,daily,23,0
58976,24,annually,monthly,22,0
58977,26,annually,daily,22,0
58978,20,annually,weekly,13,1
58979,11,monthly,daily,19,0
58980,13,monthly,daily,1,0
58981,14,annually,daily,17,0
58982,3,annually,weekly,14,0
58983,7,annually,monthly,26,0
58984,18,annually,monthly,7,1
58985,13,annually,weekly,17,1
58986,31,annually,monthly,19,0
58987,26,annually,monthly,18,0
58988,26,annually,daily,17,1
58989,24,monthly,monthly,16,0
58990,15,monthly,daily,4,0
58991,26,annually,daily,16,0
58992,30,annually,weekly,4,0
58993,3,annually,weekly,29,0
58994,16,monthly,weekly,27,0
58995,32,monthly,daily,2,1
58996,23,monthly,monthly,20,0
58997,16,annually,monthly,8,0
58998,21,annually,weekly,3,0
58999,26,monthly,weekly,0,1
59000,25,monthly,daily,10,1
59001,30,monthly,daily,3,0
59002,16,annually,daily,26,0
59003,13,annually,daily,15,0
59004,10,monthly,weekly,10,0
59005,4,monthly,weekly,3,0
59006,18,monthly,daily,0,0
59007,1,monthly,daily,23,0
59008,12,annually,monthly,9,0
59009,19,annually,daily,1,0
59010,33,annually,monthly,24,0
59011,12,annually,daily,14,0
59012,33,monthly,daily,10,0
59013,14,monthly,daily,29,0
59014,16,monthly,weekly,6,0
59015,11,monthly,monthly,8,0
59016,21,monthly,daily,28,0
59017,25,annually,weekly,0,0
59018,27,annually,monthly,4,0
59019,26,monthly,monthly,9,1
59020,21,monthly,monthly,26,0
59021,10,monthly,monthly,12,0
59022,34,monthly,weekly,5,0
59023,14,annually,daily,7,0
59024,6,monthly,daily,2,1
59025,26,monthly,daily,4,1
59026,21,annually,daily,25,0
59027,18,monthly,monthly,0,1
59028,17,monthly,monthly,18,0
59029,29,monthly,daily,22,0
59030,35,annually,weekly,1,0
59031,31,monthly,monthly,11,0
59032,20,monthly,monthly,5,1
59033,2,monthly,monthly,6,0
59034,23,annually,daily,22,0
59035,20,monthly,weekly,21,0
59036,19,monthly,daily,29,0
59037,1,annually,daily,11,0
59038,2,monthly,daily,3,1
59039,6,monthly,weekly,5,0
59040,33,monthly,monthly,10,0
59041,3,monthly,monthly,19,0
59042,11,monthly,monthly,14,0
59043,18,monthly,daily,25,0
59044,16,monthly,daily,23,1
59045,8,annually,daily,17,0
59046,2,monthly,weekly,17,0
59047,14,annually,daily,24,1
59048,20,monthly,weekly,29,1
59049,34,monthly,daily,0,1
59050,2,annually,monthly,14,0
59051,25,monthly,weekly,10,0
59052,10,monthly,weekly,0,0
59053,31,annually,monthly,22,1
59054,16,monthly,monthly,11,0
59055,31,monthly,daily,28,0
59056,8,monthly,monthly,23,0
59057,22,annually,monthly,23,0
59058,24,monthly,daily,27,1
59059,29,monthly,weekly,20,0
59060,10,monthly,daily,1,0
59061,23,annually,daily,28,0
59062,20,monthly,daily,16,1
59063,34,monthly,weekly,26,0
59064,19,monthly,weekly,16,0
59065,14,annually,daily,20,1
59066,11,monthly,daily,1,1
59067,29,annually,daily,21,1
59068,14,annually,daily,15,0
59069,27,monthly,daily,9,0
59070,28,annually,weekly,21,0
59071,7,annually,daily,19,0
59072,35,annually,weekly,11,0
59073,17,monthly,monthly,0,0
59074,28,annually,weekly,9,0
59075,19,annually,weekly,2,0
59076,20,annually,daily,26,0
59077,26,annually,daily,1,0
59078,15,monthly,monthly,6,0
59079,6,annually,monthly,1,0
59080,14,monthly,daily,5,0
59081,31,annually,daily,23,0
59082,26,monthly,weekly,17,1
59083,6,monthly,weekly,24,0
59084,33,monthly,weekly,2,0
59085,23,annually,daily,6,0
59086,5,monthly,weekly,8,1
59087,16,monthly,weekly,20,0
59088,15,monthly,monthly,6,0
59089,14,annually,daily,27,0
59090,8,annually,daily,20,0
59091,28,annually,monthly,9,0
59092,2,monthly,monthly,8,0
59093,19,annually,weekly,27,0
59094,23,annually,daily,27,0
59095,15,monthly,daily,29,0
59096,16,annually,daily,12,0
59097,3,annually,monthly,20,0
59098,8,annually,daily,8,0
59099,2,monthly,weekly,21,1
59100,34,monthly,monthly,21,0
59101,9,monthly,weekly,14,0
59102,29,annually,weekly,28,1
59103,25,annually,daily,26,0
59104,18,monthly,daily,2,0
59105,33,annually,monthly,19,0
59106,12,monthly,monthly,5,0
59107,9,monthly,weekly,9,0
